transaction_id,account_id,customer_id,merchant_name,store_name,card_type,card_expire_date,transaction_type,transaction_status,amount,currency,timestamp_initiated,timestamp_completed,duration_sec,hour,day_of_week,months_to_expiry,geo_location,geo_distance_km,ip_address,retry_count,device_id,created_by,created_at,has_high_amount,has_long_duration,has_odd_hour,has_expiring_card,has_geo_far,has_status_fail,is_anomaly_suspected_supervised,is_anomaly_suspected_UnSupervised,iso_anomaly,iso_score,rule_anomalies
6f26ec8a-d393-4bef-81a0-d1a90c94f3ec,2975b2ff-31e5-4bc1-bbf0-f60c756fd06a,808cce07-e281-4617-982f-13a47fa853df,"Smith, Rhodes and Cummings",Inc,RUPAY,06/2030,OFFLINE,FAILED,7449.89,EUR,2025-01-06 10:11:22,2025-01-06 10:16:19,297.0,10,0,57,"-32.7463,-30.6474",12481.009938053683,151.10.229.216,1,f1baefb7-d935-4409-b5bd-7bd464758524,parkeramy,2025-09-02T13:51:25.475658,True,False,False,False,True,True,True,True,1,37.89906976532181,"['HIGH_AMOUNT', 'GEO_TOO_FAR', 'STATUS_NOT_SUCCESS']"
3061028b-cc6c-4bda-944d-3a8d41b785ef,f80e92a0-9a24-4441-96f1-c34fe04eee93,73cf7633-8512-4ff2-beee-013f45f1887b,Edwards-Hudson,LLC,RUPAY,03/2029,OFFLINE,FAILED,9170.7,INR,2024-12-20 07:11:45,2024-12-20 07:16:03,258.0,7,4,42,"17.6447,114.6646",4008.2278692380505,144.80.193.161,2,e8bf65ee-59b5-4932-ab5f-a09c3fc5ec59,phobbs,2025-09-02T13:51:25.475890,True,False,False,False,True,True,True,True,1,43.184398362259515,"['HIGH_AMOUNT', 'GEO_TOO_FAR', 'STATUS_NOT_SUCCESS']"
7b5f9350-0240-4d53-abab-4815bd437a23,42d697d3-357d-4a42-9ead-be7dadbf429d,41dcf881-b7f0-48e2-b472-4dcf17c9a6ea,"Campos, Anderson and Davis",LLC,VISA,07/2029,OFFLINE,FAILED,5886.79,USD,2025-01-31 01:37:41,2025-01-31 01:40:47,186.0,1,4,46,"-27.4920,58.5269",4927.451367740025,179.222.137.84,0,e717a542-cf55-4a94-922a-35fb5b91dc13,nicole25,2025-09-02T13:51:25.476150,True,False,True,False,True,True,True,True,1,56.2286185964485,"['HIGH_AMOUNT', 'ODD_HOUR', 'GEO_TOO_FAR', 'STATUS_NOT_SUCCESS']"
4806863f-7ca4-46bc-81cf-40de1df5d547,81141b57-0544-4328-896c-daf87fb13087,7a4cac1d-e637-4c05-93c1-2532d59a738d,Young Inc,LLC,RUPAY,05/2029,OFFLINE,FAILED,3268.16,EUR,2025-03-23 12:02:04,2025-03-23 12:05:10,186.0,12,6,44,"-48.9240,135.0382",8869.604767297777,139.151.243.243,0,fbf1706e-1dbe-4e43-9ab6-d5e266371e3e,charles19,2025-09-02T13:51:25.476333,False,False,False,False,True,True,False,False,1,77.33825630216668,"['GEO_TOO_FAR', 'STATUS_NOT_SUCCESS']"
3ef77a02-067d-40a8-8771-822dd29181e1,2d375bed-033d-4980-86df-cd95e3c4df05,85804657-0a9a-4a83-8df3-765535dc35db,Evans LLC,Inc,MASTERCARD,10/2027,OFFLINE,FAILED,6533.32,USD,2025-06-16 19:33:23,2025-06-16 19:34:56,93.0,19,0,25,"8.6492,139.9128",6816.534741131034,187.17.164.82,1,8d689a77-61ac-4582-b114-9e19f79e36e1,morriscarlos,2025-09-02T13:51:25.476562,True,False,False,False,True,True,True,True,1,56.16160862340696,"['HIGH_AMOUNT', 'GEO_TOO_FAR', 'STATUS_NOT_SUCCESS']"
1d573221-084f-4ce9-bec0-a689861e37dd,81643d1b-874d-437d-a26b-e1a17b06258a,73f6c181-2897-4b50-8bd3-d210d2ae4a86,"Hamilton, Cervantes and Booker",PLC,MASTERCARD,09/2029,ONLINE,FAILED,1582.9,INR,2024-10-01 06:01:45,2024-10-01 06:06:29,284.0,6,1,48,"61.9670,-88.7485",11610.693005010271,145.98.199.112,0,6e20febe-74fd-4d76-8df5-55e9afc90289,rgolden,2025-09-02T13:51:25.476831,False,False,False,False,True,True,False,False,1,60.76229654549002,"['GEO_TOO_FAR', 'STATUS_NOT_SUCCESS']"
c6d46428-d20e-4fef-9439-a687a10748b6,ccf33b97-9542-4052-afda-37297023dbc0,650f21d0-0c13-46d8-b154-afe2edfb12e1,Castillo-Kane,LLC,RUPAY,06/2029,OFFLINE,FAILED,4151.29,EUR,2024-10-30 10:42:05,2024-10-30 10:45:23,198.0,10,2,45,"-36.3483,19.9776",8140.1371483246385,188.125.5.38,0,c7b5d564-f8fb-4138-9b12-76acd45d438b,cassandra01,2025-09-02T13:51:25.477045,False,False,False,False,True,True,False,False,1,90.27230786409213,"['GEO_TOO_FAR', 'STATUS_NOT_SUCCESS']"
fa1859ee-5676-477f-8c89-0d370bf6d20e,64c12399-0fb6-480e-894f-9243ec5ed4f4,d4b1cfdb-3bbe-47a2-b7a8-134b4ea9b2bc,Bauer LLC,and Sons,VISA,10/2025,ONLINE,FAILED,256.26,EUR,2025-05-21 18:27:09,2025-05-21 18:28:43,94.0,18,2,1,"26.2080,-76.0684",14824.875916786494,203.122.241.25,1,3f2d853f-8e3e-4d50-bd9f-8fcf5449ccdd,kingbenjamin,2025-09-02T13:51:25.477276,False,False,False,False,True,True,False,False,1,30.010920566216036,"['GEO_TOO_FAR', 'STATUS_NOT_SUCCESS']"
8fd22204-c42c-47ff-b0da-1ced92782743,5141e1c3-fec8-473c-ac5b-6279a313cdfe,5cef0b87-638e-4023-a927-b686ae065ec3,Johnson-Martinez,Inc,RUPAY,12/2025,ONLINE,FAILED,3331.97,EUR,2025-05-25 08:42:17,2025-05-25 08:46:45,268.0,8,6,3,"-39.5996,143.2047",8929.192412011556,9.130.157.246,3,dd75b050-f45a-4587-b284-8b767c3cda03,rriggs,2025-09-02T13:51:25.477498,False,False,False,False,True,True,False,False,1,49.96621108465169,"['GEO_TOO_FAR', 'STATUS_NOT_SUCCESS']"
d26c0cdc-c43e-4ca6-b321-e235c5024fc8,1718b48c-32fa-4056-a01e-31764720c973,9b918b8b-9fb8-457c-bcda-f45d7ad85321,White-Martinez,LLC,RUPAY,09/2026,ONLINE,FAILED,2802.36,EUR,2025-07-22 10:07:04,2025-07-22 10:09:43,159.0,10,1,12,"3.1137,-64.9423",15525.361073219174,132.166.67.145,3,4b7e5e85-b8c3-4009-a53a-a38a5e7d8e38,allison48,2025-09-02T13:51:25.477712,False,False,False,False,True,True,False,False,1,70.02803829723831,"['GEO_TOO_FAR', 'STATUS_NOT_SUCCESS']"
e5ddd2ca-85c4-4221-843a-54d0a19da577,e69a3709-9708-4561-99f2-c9c98755007d,2c602de3-25a6-4237-beab-76a0184874be,Sosa Group,Inc,RUPAY,03/2029,OFFLINE,FAILED,9606.63,INR,2024-10-01 09:28:31,2024-10-01 09:28:46,15.0,9,1,42,"-19.4629,-13.7082",10623.0259915678,38.254.113.70,1,d1c0bcc1-29ea-4746-9351-a2c4041cd14a,christopher12,2025-09-02T13:51:25.477887,True,False,False,False,True,True,True,True,1,41.36446557950017,"['HIGH_AMOUNT', 'GEO_TOO_FAR', 'STATUS_NOT_SUCCESS']"
19ddd292-07cf-46ee-9e11-67abb942acfc,62175f56-2e0f-4a07-b11a-029d737728ce,f14864a6-e19c-432d-8e21-cdf34cf6c389,Sandoval Group,LLC,RUPAY,02/2028,ONLINE,FAILED,311.48,USD,2025-08-29 19:54:09,2025-08-29 19:54:47,38.0,19,4,29,"29.8447,-99.3773",15255.471951777763,47.90.228.254,0,bc449085-68d0-418f-9dec-d74a597f352c,paulcrawford,2025-09-02T13:51:25.478129,False,False,False,False,True,True,False,False,1,44.42301828014404,"['GEO_TOO_FAR', 'STATUS_NOT_SUCCESS']"
a03df23f-8c88-44ad-b158-fa9d375df464,e3a9c6f3-2eda-4856-9a61-2224616288c9,7e2c2313-38df-4c09-ba0d-3ab38ccf5ca0,Mcdonald-Vasquez,Ltd,AMEX,01/2030,OFFLINE,FAILED,9552.44,INR,2024-09-06 22:16:27,2024-09-06 22:18:02,95.0,22,4,52,"-50.4623,-18.6913",11553.555280739884,156.214.186.239,1,45b508ee-81b0-457e-a458-4553eaea4752,fharris,2025-09-02T13:51:25.478357,True,False,False,False,True,True,True,True,1,49.45050985656172,"['HIGH_AMOUNT', 'GEO_TOO_FAR', 'STATUS_NOT_SUCCESS']"
3634af9c-2d39-4a2b-b018-5c9d4014f65d,efcc0e2d-2887-4680-a05d-cbcd2abdc618,f20234df-d71f-4950-b7f4-957554569102,"Peterson, Williams and Pierce",Ltd,VISA,07/2026,OFFLINE,FAILED,3377.39,EUR,2024-10-25 17:08:25,2024-10-25 17:08:41,16.0,17,4,10,"46.9062,13.1199",7031.850587135757,191.86.225.76,0,417ca7c2-7262-41cd-aa59-68ee21dc8c43,cmcclain,2025-09-02T13:51:25.478632,False,False,False,False,True,True,False,False,1,66.45067939944168,"['GEO_TOO_FAR', 'STATUS_NOT_SUCCESS']"
15171fc7-fbe1-4cab-b623-1cf8002df3bc,759b0e21-61b0-4260-8cba-9821b0760c11,6dfba317-7994-4551-ba56-41774bde0990,"Barnes, Waters and Newton",PLC,RUPAY,07/2027,OFFLINE,FAILED,1529.95,EUR,2025-01-05 23:29:08,2025-01-05 23:30:29,81.0,23,6,22,"-55.0261,-109.9162",15293.058866234769,4.230.20.172,0,74e41ad5-efff-457b-978c-98cf7b97d7ff,vspence,2025-09-02T13:51:25.478900,False,False,False,False,True,True,False,False,1,29.9338667329242,"['GEO_TOO_FAR', 'STATUS_NOT_SUCCESS']"
a91ad9dc-ac01-45e9-88b5-5ee6f259c027,6078cc86-fa6e-46f4-9162-df142ba326d8,c3f19ba2-03bb-4829-b53c-51712f5b9c78,Valenzuela Inc,PLC,AMEX,02/2027,ONLINE,FAILED,8698.76,EUR,2024-09-07 16:43:24,2024-09-07 16:44:37,73.0,16,5,17,"-16.2195,65.1523",3506.935192855638,25.252.16.132,1,156b74af-77bd-4974-962f-fc3f969600ac,howellkimberly,2025-09-02T13:51:25.479118,True,False,False,False,True,True,True,True,1,41.20839839077608,"['HIGH_AMOUNT', 'GEO_TOO_FAR', 'STATUS_NOT_SUCCESS']"
dd2b87fc-7cb6-426a-8705-c50a29f4c2de,6e46b6dc-dc17-45b5-9c07-21a9717d95b7,dd4eee26-52d9-486b-9220-fe3288ca8a45,Clark-Juarez,PLC,RUPAY,12/2025,ONLINE,FAILED,3207.53,EUR,2024-12-25 03:50:25,2024-12-25 03:54:31,246.0,3,2,3,"-67.1502,-45.9554",12734.977542564659,210.125.157.213,3,602a2766-c035-4457-92b6-dd96d85487d3,ymyers,2025-09-02T13:51:25.479363,False,False,True,False,True,True,True,True,1,51.3403899703752,"['ODD_HOUR', 'GEO_TOO_FAR', 'STATUS_NOT_SUCCESS']"
2238ac10-91c7-412f-9311-b0c5beb992c7,5aeccbcf-c85e-489b-9524-ba94e0ce4d05,f608b7b0-b98a-4080-91f9-95efc02d5806,Glover PLC,Group,VISA,07/2028,OFFLINE,FAILED,4815.13,EUR,2025-06-21 06:51:47,2025-06-21 06:52:42,55.0,6,5,34,"-21.8853,-89.0695",18299.495081450455,8.170.163.206,2,d2d2b811-4c1c-4954-80e8-aa25abadfb72,brandon88,2025-09-02T13:51:25.479548,False,False,False,False,True,True,False,False,1,55.58261316319505,"['GEO_TOO_FAR', 'STATUS_NOT_SUCCESS']"
24795806-71ca-43df-a4e6-a3252f3840be,eb9bc890-4638-4335-b46e-60fa3a4343ef,0bf4e84b-1f32-4b8b-956c-3c0efa2392a7,"Kelly, Crawford and Hughes",Group,AMEX,01/2029,ONLINE,FAILED,7376.77,INR,2025-06-27 05:25:42,2025-06-27 05:29:54,252.0,5,4,40,"0.1892,43.2283",4046.5659928626874,72.250.149.41,0,98bbbca4-63ef-41f3-9aa0-5a7125daec00,jerry18,2025-09-02T13:51:25.479811,True,False,False,False,True,True,True,True,1,48.05163131239839,"['HIGH_AMOUNT', 'GEO_TOO_FAR', 'STATUS_NOT_SUCCESS']"
62553fef-89c7-461e-9c97-117d3faf8429,39ca1bb9-217c-4e6f-aff5-e72ed36a8d9f,f261e0d5-ed2b-4314-b9de-df8124af7d45,"Fritz, Lewis and Parsons",LLC,RUPAY,12/2027,OFFLINE,FAILED,1822.28,EUR,2025-06-03 08:58:59,2025-06-03 08:59:28,29.0,8,1,27,"41.8278,78.4699",3199.067703095714,200.3.119.143,0,a0769ab3-8f4d-4229-aa10-1fdda996d5b7,karen97,2025-09-02T13:51:25.480083,False,False,False,False,True,True,False,False,1,39.224020440522196,"['GEO_TOO_FAR', 'STATUS_NOT_SUCCESS']"
e766fd54-d046-4e4d-984d-0b60e2de2052,4984b6a6-dc7c-42fe-a739-78d21f4e5f18,b0babae5-4955-4cd4-aeb6-de258e21beaa,"Berg, Johnson and Taylor",and Sons,VISA,08/2030,ONLINE,FAILED,7072.33,INR,2025-02-08 21:40:23,2025-02-08 21:45:18,295.0,21,5,59,"-24.3014,-94.9981",18535.262752591676,198.6.203.79,1,a874ad43-a887-4bbf-8fb2-12717fa86737,greenchristopher,2025-09-02T13:51:25.480386,True,False,False,False,True,True,True,True,-1,2.856376766962466,"['HIGH_AMOUNT', 'GEO_TOO_FAR', 'STATUS_NOT_SUCCESS']"
7d84b46e-4fb1-4cc5-968c-ff1c8f1bbdfa,36c7c783-29ee-4d1a-9240-c0cc173640ea,fd789a3a-2b37-4fdd-a2a3-f539eb0b6b34,Thompson-Miller,Group,AMEX,01/2030,ONLINE,FAILED,5396.41,INR,2025-04-25 06:13:51,2025-04-25 06:14:54,63.0,6,4,52,"58.5130,-130.2051",11689.515592721928,183.155.187.124,1,21d71383-3d88-4588-ba85-510531bc3143,karenwalsh,2025-09-02T13:51:25.480653,True,False,False,False,True,True,True,True,1,72.20763003058639,"['HIGH_AMOUNT', 'GEO_TOO_FAR', 'STATUS_NOT_SUCCESS']"
8531e9df-c51b-4077-926d-2a2ad768b2a8,011a4bf8-e6d3-4f58-b90f-7cbe83435046,3b29724a-e0cc-4ba7-8efd-b9ec6a5f90c2,Davis-Garrett,Group,RUPAY,08/2029,OFFLINE,FAILED,5823.87,USD,2025-08-04 09:15:52,2025-08-04 09:18:44,172.0,9,0,47,"74.4916,169.9522",8692.172266352454,33.88.43.249,3,779983be-6744-4c9e-b35d-8984acf8de03,laurawarner,2025-09-02T13:51:25.480906,True,False,False,False,True,True,True,True,1,76.65813568015098,"['HIGH_AMOUNT', 'GEO_TOO_FAR', 'STATUS_NOT_SUCCESS']"
698c8835-fcc6-4604-88e3-3fc0726f7a1f,b2abd077-bcba-466f-8f6d-df1b279c6662,b850e974-ed6d-446d-abec-18b82fed541b,Smith and Sons,and Sons,RUPAY,09/2028,OFFLINE,FAILED,7305.92,USD,2024-09-09 14:09:35,2024-09-09 14:10:46,71.0,14,0,36,"-41.3220,130.4840",8096.580440400466,191.23.49.97,3,e65585e6-7f63-4d28-b3bf-ac94d3ef9c8e,sandra89,2025-09-02T13:51:25.481145,True,False,False,False,True,True,True,True,1,67.00422613549019,"['HIGH_AMOUNT', 'GEO_TOO_FAR', 'STATUS_NOT_SUCCESS']"
9ffa0d7d-10cb-4bcf-bbdf-4ee19b49f79f,bdea6c35-3159-483f-950b-e4aa641a47a1,fdec88d4-2bc1-40e5-a654-2967cfeb0b0b,"Ward, Peterson and Salas",LLC,RUPAY,03/2029,OFFLINE,FAILED,2972.16,INR,2024-11-19 10:52:01,2024-11-19 10:55:21,200.0,10,1,42,"-76.4444,-10.2546",11340.418314620758,156.105.205.213,2,197d934e-e750-4293-96c8-a0a75bc65f6f,crawfordamanda,2025-09-02T13:51:25.481579,False,False,False,False,True,True,False,False,1,89.86650815123224,"['GEO_TOO_FAR', 'STATUS_NOT_SUCCESS']"
0eba0d58-856d-439e-b07a-fc814166710e,b1d05302-d452-42f3-b432-cc4643876f9f,f345b339-5fa5-465f-92dd-1554334fa808,"Woodard, Bell and Phillips",LLC,VISA,01/2026,ONLINE,FAILED,2094.31,INR,2024-09-15 00:34:24,2024-09-15 00:38:02,218.0,0,6,4,"68.5819,177.6617",9075.169782295932,12.80.187.110,1,38b60a46-e383-4a33-a67d-7fc8e3f6c56c,millerleah,2025-09-02T13:51:25.481908,False,False,True,False,True,True,True,True,1,24.44895967606037,"['ODD_HOUR', 'GEO_TOO_FAR', 'STATUS_NOT_SUCCESS']"
11651eb5-9298-4d01-bbcb-18bc8cfb2244,e576afd2-3569-4cec-8cae-2083fe7ca5a2,758830a0-6869-43c9-b684-696c7cdeb7be,"Webb, Bird and Cannon",and Sons,AMEX,05/2028,ONLINE,FAILED,3163.41,EUR,2024-12-09 23:50:25,2024-12-09 23:52:30,125.0,23,0,32,"-30.1167,-69.4008",16137.14401818111,166.8.137.23,3,c66aa4b7-2fce-4073-b91c-732ba5042742,qwatts,2025-09-02T13:51:25.482194,False,False,False,False,True,True,False,False,1,33.83081073020332,"['GEO_TOO_FAR', 'STATUS_NOT_SUCCESS']"
df9ac6dd-7c93-47e1-9d9c-55f20cd1e29d,8f39ff0a-4df7-4e32-a09f-2bc6f62b161e,d4a0e625-b66f-42e6-98b5-c21019abc1b1,"Smith, King and Miller",Ltd,RUPAY,05/2026,OFFLINE,FAILED,4748.13,EUR,2025-02-01 03:19:03,2025-02-01 03:20:27,84.0,3,5,8,"67.7991,-37.2892",9678.657447130092,41.57.237.191,2,105050a1-abcd-4ccd-900c-f9ad15ce34df,cdelgado,2025-09-02T13:51:25.482478,False,False,True,False,True,True,True,True,1,65.24716673260035,"['ODD_HOUR', 'GEO_TOO_FAR', 'STATUS_NOT_SUCCESS']"
42b1b41b-d83d-432b-aaad-eaf42f7a9c4f,a083e12a-8d50-48cf-82c7-ded730dd4060,f6100651-ad40-4e60-b384-dee6ce040e42,Johnson-Morgan,Group,AMEX,10/2026,OFFLINE,FAILED,371.87,EUR,2024-12-19 19:23:05,2024-12-19 19:25:56,171.0,19,3,13,"24.6332,169.4573",9607.48758174585,173.253.169.204,0,dd5e1f43-64bc-4109-b6d0-2968db47fb9f,katieholden,2025-09-02T13:51:25.483135,False,False,False,False,True,True,False,False,1,64.77266412187782,"['GEO_TOO_FAR', 'STATUS_NOT_SUCCESS']"
7e5ad520-a566-4b92-a318-0803bc8c5056,996c62bc-3be9-4454-bfb2-5ea33c4ee933,3e4101f4-11a9-4562-921d-3a240eab9fa4,Phillips-Marks,Ltd,MASTERCARD,03/2028,OFFLINE,FAILED,7048.8,EUR,2025-01-03 19:55:28,2025-01-03 19:57:03,95.0,19,4,30,"-79.0187,103.4815",10329.57166795736,222.66.70.251,3,f64f01f2-4436-4491-a022-3f3067586a1c,ocollins,2025-09-02T13:51:25.483458,True,False,False,False,True,True,True,True,1,86.50815029033089,"['HIGH_AMOUNT', 'GEO_TOO_FAR', 'STATUS_NOT_SUCCESS']"
49589ea8-0411-43b9-9165-dad669402809,ab0842a5-c45a-4418-a94e-b2f4c49f354a,c738aa5d-0862-4caa-9adc-f483ab78705a,Bell and Sons,Inc,MASTERCARD,04/2028,ONLINE,FAILED,6508.28,USD,2025-05-13 21:59:06,2025-05-13 22:00:58,112.0,21,1,31,"-25.9765,-107.1992",18482.429783949025,147.229.79.112,3,f2a8f7a9-7db6-4fc8-8294-c59e1f00f51d,kimberlyweber,2025-09-02T13:51:25.483704,True,False,False,False,True,True,True,True,1,38.56178198548075,"['HIGH_AMOUNT', 'GEO_TOO_FAR', 'STATUS_NOT_SUCCESS']"
9a29adff-d58c-4573-91df-dd7c0fc7ba68,d99aae28-0cee-42ad-84fc-cad426f28adf,a2a435bb-d8d8-4665-8bd6-2f931e168377,Cuevas PLC,Ltd,RUPAY,08/2026,OFFLINE,FAILED,9823.66,EUR,2025-04-10 07:53:06,2025-04-10 07:53:40,34.0,7,3,11,"61.0513,114.8783",6125.178750084072,208.105.120.127,1,6d26d4b9-021c-46e4-b6b3-47e07e321c20,smithkenneth,2025-09-02T13:51:25.483958,True,False,False,False,True,True,True,True,1,32.938726187352366,"['HIGH_AMOUNT', 'GEO_TOO_FAR', 'STATUS_NOT_SUCCESS']"
814d5a77-ff90-4b57-a693-f8655e67baf6,4678a800-69ef-4456-8534-12817f2df608,a520c61b-0749-40e2-8f00-d7fc1be8001e,Anderson-Stephens,Inc,RUPAY,11/2026,ONLINE,FAILED,4767.31,EUR,2024-11-30 15:39:29,2024-11-30 15:40:21,52.0,15,5,14,"-44.1656,-164.7265",13206.933850970949,223.213.137.125,1,b920209c-c890-467a-aad9-b689991466bc,johnsonamy,2025-09-02T13:51:25.484238,False,False,False,False,True,True,False,False,1,85.09255764794196,"['GEO_TOO_FAR', 'STATUS_NOT_SUCCESS']"
